name;country_id
Тласкала;111
Веракрус;111
Юкатан;111
Сакатекас;111
Федеральный округ;111
Косраэ;112
Чуук;112
Понпей;112
Яп;112
Гагаузия;113
Кишинёв;113
Бельцы;113
Кагул;113
Единец;113
Орхей;113
Сорока;113
Тирасполь;113
Приднестровье;113
Монако;114
Фонвьей;114
Ла-Кондамин;114
Монте-Карло;114
Улан-Батор;115
Архангай;115
Баян-Улгий;115
Баянхонгор;115
Булган;115
Дорнод;115
Дорноговь;115
Дундговь;115
Говь-Алтай;115
Говь-Сумбэр;115
Хэнтий;115
Ховд;115
Хувсгел;115
Сэлэнгэ;115
Сэлэнгэ;115
Сэлэнгэ;115
Андалусия;116
Арагон;116
Астурия;116
Балеарские острова;116
Страна Басков;116
Канарские острова;116
Кантабрия;116
Кастилия-Ла-Манча;116
Кастилия-и-Леон;116
Каталония;116
Эстремадура;116
Галисия;116
Мадрид;116
Мурсия;116
Наварра;116
Ла-Риоха;116
Валенсия;116
Берген;117
Будва;117
Херцег-Нови;117
Котор;117
Никшич;117
Подгорица;117
Цетине;117
Плевля;117
Бело-Поле;117
Дабара;117
Марокко;118
Касабланка-Сеттат;118
Фес-Мекнес;118
Марракеш-Сафи;118
Драа-Тафилалет;118
Восточный;118
Бени-Меллаль-Хенифра;118
Рабат-Сале-Кенитра;118
Сус-Масса;118
Дахла-Уэд-Эд-Дахаб;118
Гуэльмим-Уэд-Нун;118
Эль-Аюн-Сагия-эль-Хамра;118
Нью-Йорк;118
Нью-Йорк;118
Нью-Йорк;118
Нью-Йорк;118
Нью-Йорк;118
Кабо-Делгаду;119
Газа;119
Иньямбане;119
Маника;119
Мапуту;119
Нампула;119
Ньяса;119
Софала;119
Тете;119
Замбезия;119
Абу-Даби;119
Абу-Даби;119
Иерусалим;119
Каир;119
Иерусалим;119
Каир;119
Иерусалим;119
Каир;119
Рангун;120
Мандалай;120
Напеидав;120
Баго;120
Качин;120
Кая;120
Карен;120
Мон;120
Ракхайн;120
Шан;120
Иравади;120
Чин;120
Магве;120
Сагаинг;120
Танинтайи;120
Восточный;120
Западный;120
Катманду;121
Центральный;121
Западный;121
Дальнезападный;121
Южный;121
Северный;121
Лумбини;121
Багмати;121
Гандаки;121
Дхаулагири;121
Рапт;121
Сети;121
Мадхеш;121
Айленс-Хог;122
Маурисиус-Фронт;122
Хоустон;122
Амстердам;122
Острова;122
Острова;122
Голландия;123
Гронинген;123
Гелдерланд;123
Южная Голландия;123
Северная Голландия;123
Утрехт;123
Флеволанд;123
Зеландия;123
Северный Брабант;123
Фрисландия;123
Лимбург;123
Дренте;123
Оверейсел;123
Южный;124
Северный;124
Западный;124
Кентербери;124
Уэстленд;124
Гамильтон;124
Денвер;124
Токио;124
Гамильтон;124
Мана;124
Окленд;124
Британские Виргинские острова;124
Гана;124
Бразилия;124
Канада;124
США;124
Мексика;124
Чикаго;124
Гамильтон;124
Манагуа;125
Леон;125
Манагуа;125
Грасиас-а-Дьос;125
Хинотега;125
Масая;125
Эстели;125
Ривас;125
Чинандега;125
Хуан;125
Кардас;125
Агадес;126
Диффа;126
Доссо;126
Маради;126
Нью-Джерси;126
Нью-Джерси;126
Нью-Джерси;126
Нью-Джерси;126
Нью-Джерси;126
Нью-Джерси;126
Нью-Джерси;126
Нью-Джерси;126
Нью-Джерси;126
Нью-Джерси;126
Нью-Джерси;126
Нью-Джерси;126
Нью-Джерси;126
Нью-Джерси;126
Абия;127
Абуджа;127
Адам;127
Аква-Ибом;127
Анамбра;127
Баучи;127
Бенуэ;127
Борно;127
Кросс-Ривер;127
Дельта;127
Эбонии;127
Эдо;127
Экити;127
Энугу;127
Гомбе;127
Имо;127
Джигава;127
Кадуна;127
Кано;127
Кацина;127
Кебби;127
Коги;127
Квара;127
Лагос;127
Насарава;127
Нигер;127
Огун;127
Ойо;127
Плато;127
Риверс;127
Сокото;127
Тараба;127
Йобе;127
Замфара;127
Южная;128
Южная;128
Южная;128
Южная;128
Южная;128
Берген;129
Осло;129
Тромсё;129
Аккерсхус;129
Бускеруд;129
Финнмарк;129
Хедмарк;129
Хордаланн;129
Мор-ог-Ромсдал;129
Нурланн;129
Оппланн;129
Остфолд;129
Рогаланд;129
Согн-ог-Фьордане;129
Сёр-Трёнделаг;129
Телемарк;129
Тромс;129
Вестфолд;129
Адамава;130
Северо-Западный;130
Юго-Восточный;130
Юго-Западный;130
Юго-Восточный;130
Ад-Дахилия;130
Аль-Батына-Норд;130
Аль-Батына-Сюд;130
Аль-Бурайми;130
Аль-Вуста;130
Аш-Шаркия-Норд;130
Аш-Шаркия-Сюд;130
Маскат;130
Мусандам;130
Зуфар;130
Белуджистан;131
Хайбер-Пахтунхва;131
Пенджаб;131
Синд;131
Исламабад;131
Азад-Кашмир;131
Гилгит-Балтистан;131
Вадуц;132
Мекка;132
Самара;132
Майя;132
Казахстан;132
Палау;132
Пеленга;132
Нью-Йорк;132
Канада;132
Ама;132
Корона;132
США;132
Бразилия;132
Нью-Йорк;132
Дания;132
Панама;133
Колон;133
Дарьен;133
Эррера;133
Лос-Сантос;133
Панама;133
Верагуас;133
Бокас-дель-Торо;133
Чирики;133
Кокле;133
Куна-Яла;133
Остров;133
Папуа-Новая Гвинея;134
Восточные Горы;134
Восточная Новая Британия;134
Восточный Сепик;134
Эн-Кагара;134
Западные Горы;134
Маданг;134
Манус;134
Милн-Бей;134
Моробе;134
Западная Новая Британия;134
Нью-Айрленд;134
Северные;134
Южные;134
Западные;134
Бугенвиль;134
Высокогорье;134
Сакоба;134
Центральный;134
Альто-Парана;135
Амамбай;135
Бокерон;135
Каагуасу;135
Каасапа;135
Каниндею;135
Центральный;135
Консепсьон;135
Кордильера;135
Гуайра;135
Итапуа;135
Мисьонес;135
Ньеэмбуку;135
Парагвари;135
Пресиденте-Хайес;135
Сан-Педро;135
Асунсьон;135
Амазонас;136
Анкаш;136
Апуримак;136
Арекипа;136
Аякучо;136
Кахамарка;136
Кальяо;136
Куско;136
Уануко;136
Уанкавели;136
Ика;136
Хунин;136
Ла-Либертад;136
Ламбаеке;136
Лима;136
Лорето;136
Мадре-де-Дьос;136
Мокегуа;136
Паско;136
Пьюра;136
Пуно;136
Сан-Мартин;136
Такна;136
Туирилла;136
Тума;136
Укаяли;136
Центральный;136
Западный;136
Восточный;136
Национальный столичный регион;137
Кордильера;137
Метро-Манила;137
Калабарсон;137
Биколь;137
Западные Висайи;137
Центральные Висайи;137
Восточные Висайи;137
Полуостров Замбоанга;137
Северный Минданао;137
Давао;137
Сокксерген;137
Карага;137
Автономный регион Бангсаморо;137

Австрия;137
Бельгия;137
Бразилия;137
Канада;137
Китай;137
Чехия;137
Дания;137
Финляндия;137
Франция;137
Германия;137
Венгрия;137
Индия;137
Италия;137
Япония;137
Мальта;137
Мексика;137
Новая Зеландия;137
Норвегия;137
Польша;137
Португалия;137
Румыния;137
Словакия;137
Южная Корея;137
Испания;137
Швеция;137
Швейцария;137
Украина;137
Великобритания;137
США;137
Метро-Манила;137
Кордильера;137
Илокос;137
Кагаян;137
Центральный Лусон;137
Калабарсон;137
Мимаропа;137
Биколь;137
Западные Висайи;137
Центральные Висайи;137
Восточные Висайи;137
Полуостров Замбоанга;137
Северный Минданао;137
Давао;137
Сокксерген;137
Карага;137
Автономный регион Бангсаморо;137
Дольни-Шлёнск;138
Куявско-Поморское;138
Лодзь;138
Люблин;138
Любуш;138
Мазовецкое;138
Малопольское;138
Опольское;138
Подкарпатское;138
Подляское;138
Поморское;138
Силезское;138
Свентокшиское;138
Варминско-Мазурское;138
Великопольское;138
Западно-Поморское;138
Авейру;139
Бежа;139
Брага;139
Браганса;139
Каштелу-Бранку;139
Коимбра;139
Эвора;139
Фару;139
Гуарда;139
Лейрия;139
Лиссабон;139
Порталегре;139
Порту;139
Сантарен;139
Сетубал;139
Виана-ду-Каштелу;139
Вила-Реал;139
Визеу;139
Азорские острова;139
Мадейра;139
Эш-Шамаль;140
Эль-Хаур;140
Ад-Дайиан;140
Умм-Салал;140
Доха;140
Эр-Райян;140
Эль-Вакра;140
Румыния;141
Бистрица-Нэсэуд;141
Брашов;141
Бузэу;141
Клуж;141
Ковасна;141
Констанца;141
Дымбовица;141
Долж;141
Галац;141
Горж;141
Хунедоара;141
Яломица;141
Яссы;141
Марамуреш;141
Мехединци;141
Муреш;141
Нямц;141
Олт;141
Прахова;141
Сэлаж;141
Сибиу;141
Сучава;141
Телеорман;141
Тимиш;141
Тульча;141
Вранча;141
Бакэу;141
Брашов;141
Бухарест;141
Алтай;142
Амур;142
Архангельск;142
Астрахань;142
Белгород;142
Брянск;142
Челябинск;142
Читинская;142
Иркутск;142
Ивановская;142
Калининград;142
Калуга;142
Камчатская;142
Кемеровская;142
Кировская;142
Коми;142
Кострома;142
Краснодар;142
Курган;142
Курск;142
Ленинград;142
Липецк;142
Магадан;142
Москва;142
Мурманск;142
Нижний Новгород;142
Новгородская;142
Новосибирск;142
Омск;142
Оренбургская;142
Орёл;142
Пензенская;142
Пермский;142
Приморский;142
Псков;142
Ростов;142
Рязанская;142
Сахалин;142
Самара;142
Санкт-Петербург;142
Свердловская;142
Смоленская;142
Ставрополь;142
Тамбов;142
Тверская;142
Томск;142
Тула;142
Тюмень;142
Ульяновск;142
Владимирская;142
Волгоград;142
Вологда;142
Воронеж;142
Ярославль;142
Якутия;142
Абхазия;142
Башкортостан;142
Бурятия;142
Дагестан;142
Ингушетия;142
Кабардино-Балкария;142
Калмыкия;142
Карачаево-Черкесия;142
Карелия;142
Марий Эл;142
Мордовия;142
Северная Осетия;142
Татарстан;142
Тыва;142
Удмуртия;142
Хакасия;142
Чечня;142
Чувашия;142
Восточная;143
Северная;143
Южная;143
Западная;143
Кигали;143
Восточная провинция;144
Западная провинция;144
Северная провинция;144
Южная провинция;144
Маскат;144
Ниа;144
Центральный;144
Центральный;144
Сент-Китс и Невис;144
Гренада;144
Сент-Люсия;145
Кастри;145
Анс-ла-Рей;145
Канари;145
Шуазёль;145
Грос-Айлет;145
Лабори;145
Микуд;145
Деннери;145
Суфриер;145
Вье-Фор;145
Сент-Винсент и Гренадины;146
Кингстаун;146
Барбуда;146
Бекиа;146
Керк;146
Апиа;147
Аига-и-Ле-Таи;147
Аана;147
Аига-и-ле-Таи;147
Гагаэмауга;147
Гагаифомауга;147
Фалеатаи;147
Палели;147
Туамасага;147
Вайсигано;147
Ваимауга;147
Самоа;147
Сан-Марино;148
Аккуавива;148
Борго-Маджоре;148
Кьезануова;148
Доманьяно;148
Фаэтано;148
Фьорентино;148
Монтегиардино;148
Серравалле;148
Сан-Томе и Принсипи;149
Агуа-Гранде;149
Кантало;149
Кауэ;149
Лемба;149
Лобата;149
Ме-Зоши;149
Сан-Томе;149
Принсипи;149
Баха;150
Восточный;150
Центральный;150
Восточный;150
Центральный;150
Восточный;150
Центральный;150
Восточный;150
Эр-Рияд;150
Мекка;150
Медина;150
Восточная провинция;150
Асир;150
Табук;150
Хаиль;150
Северные границы;150
Джизан;150
Наджран;150
Эль-Касим;150
Эль-Джауф;150
Эр-Рияд;150
Дина;150
Медине;150
Медина;150
Мекка;150
Дакар;151
Диурбель;151
Фатик;151
Кафрин;151
Каолак;151
Кедугу;151
Колда;151
Луга;151
Матам;151
Сен-Луи;151
Тамбакунда;151
Тиес;151
Зигиншор;151
Западная;151
Западная;151
Западная;151
Белград;152
Воеводина;152
Косово;152
Северная;152
Центральная;152
Южная;152
Южная;152
Северная;152
Северная;152
Северная;152
Центральная;152
Северная;152
Центральная;152
Белград;152
Сейшельские острова;153
Внешние острова;153
Внутренние острова;153
Сьерра-Леоне;154
Восточная;154
Северная;154
Северо-Западная;154
Южная;154
Западная;154
Сингапур;155
Сингапур;155
Сингапур;155
Сингапур;155
Сингапур;155
Сингапур;155
Центральная;156
Восточная;156
Западная;156
Северная;156
Южная;156
Словения;157
Центральная;157
Южная;157
Западная;157
Восточная;157
Южная;157
Юго-Восточная;157
Центральная;157
Центральная;157
Центральная;157
Западная;157
Западная;157
Центральная;157
Центральная;157
Центральная;157
Западная;157
Центральная;157
Западная;157
Центральная;157
Центральная;157
Малаита;158
Западная;158
Гуадалканал;158
Центральная;158
Шортланд;158
Западная;158
Центральная;158
Центральная;158
Центральная;158
Западная;158
Западная;158
Западная;158
Западная;158
Банадир;159
Гальгудуд;159
Хиран;159
Средняя Джубба;159
Нижняя Джубба;159
Бай;159
Бакул;159
Гедо;159
Нижняя Шабелле;159
Средняя Шабелле;159
Мудуг;159
Нугаль;159
Восточная;159
Восточная;159
Восточная;159
Восточная;159
Северная;159
Северная;159
Северная;159
Северная;159
Северная;159
Северная;159
Северная;159
Северная;159
Северная;159
Северная;159
Северная;159
Северная;159
Восточная;159
Северная;159
Северная;159
Восточная;159
Восточная;159
Восточная;159
Восточная;159
Восточная;159
Восточная;159
Восточная;159
Восточная;159
Восточная;159
Западный Кейп;160
Восточный Кейп;160
Северный Кейп;160
Фри-Стейт;160
Квазулу-Натал;160
Гаутенг;160
Мпумаланга;160
Лимпопо;160
Северо-Западный;160

Западный Кейп;160
Восточный Кейп;160
Северный Кейп;160
Фри-Стейт;160
Квазулу-Натал;160
Гаутенг;160
Мпумаланга;160
Лимпопо;160
Северо-Западный;160
Али-Сабиех;161
Али-Сабиех;161
Али-Сабиех;161
Али-Сабиех;161
Али-Сабиех;161
Али-Сабиех;161
Каллаф;161
Западный;162
Южный;162
Центральный;162
Манасе;162
Эш-Шарга;162
Эш-Шималь;162
Эль-Хаур;162
Ама;162
Эр-Райян;162
Бали;162
Кхат;162
Бали;162
Ирландия;162
Ирландия;162
Ирландия;162
Ирландия;162
Ирландия;162
Ирландия;162
Ирландия;162
Западный Дарфур;163
Центральный Дарфур;163
Восточный Дарфур;163
Северный Дарфур;163
Южный Дарфур;163
Красное море;163
Кассала;163
Гедареф;163
Хартум;163
Северный Кордофан;163
Южный Кордофан;163
Белый Нил;163
Голубой Нил;163
Сеннар;163
Эль-Гезира;163
Нильская;163
Северная;163
Ирак;164
Багдад;164
Бабиль;164
Басра;164
Ди-Кар;164
Дияла;164
Дохук;164
Эрбил;164
Карбала;164
Киркук;164
Майсан;164
Мутанна;164
Найнава;164
Наджаф;164
Сулеймания;164
Васит;164
Аль-Анбар;164
Ангуилья;164
Фермер;164
Шотландия;165
Уэльс;165
Северная Ирландия;165
Англия;165
Восточный Мидлендс;165
Восточная Англия;165
Лондон;165
Северо-Восточная Англия;165
Северо-Западная Англия;165
Юго-Восточная Англия;165
Юго-Западная Англия;165
Уэст-Мидлендс;165
Йоркшир и Хамбер;165
Англия;165
Каталония;165
Алабама;166
Аляска;166
Аризона;166
Арканзас;166
Калифорния;166
Колорадо;166
Коннектикут;166
Делавэр;166
Флорида;166
Джорджия;166
Гавайи;166
Айдахо;166
Иллинойс;166
Индиана;166
Айова;166
Канзас;166
Кентукки;166
Луизиана;166
Мэн;166
Мэриленд;166
Массачусетс;166
Мичиган;166
Миннесота;166
Миссисипи;166
Миссури;166
Монтана;166
Небраска;166
Невада;166
Нью-Гэмпшир;166
Нью-Джерси;166
Нью-Мексико;166
Нью-Йорк;166
Северная Каролина;166
Северная Дакота;166
Огайо;166
Оклахома;166
Орегон;166
Пенсильвания;166
Род-Айленд;166
Южная Каролина;166
Южная Дакота;166
Теннесси;166
Техас;166
Юта;166
Вермонт;166
Вирджиния;166
Вашингтон;166
Западная Вирджиния;166
Висконсин;166
Вайоминг;166
Вашингтон, округ Колумбия;166
Ама;167
Вади;167
Эль-Мин;167
Аль-Хас;167
Алеппо;167
Дамаск;167
Дамаск;167
Идлиб;167
Латакия;167
Хама;167
Хомс;167
Ракка;167
Дейр-эз-Зор;167
Эс-Сувейда;167
Дараа;167
Кнейтра;167
Тартус;167
Восточный;167
Центральный;167
Байкал;167
Аризона;167
Киев;168
Черкассы;168
Чернигов;168
Черновцы;168
Днепр;168
Донецк;168
Ивано-Франковск;168
Харьков;168
Херсон;168
Хмельницкий;168
Кропивницкий;168
Луганск;168
Львов;168
Николаев;168
Одесса;168
Полтава;168
Ровно;168
Сумы;168
Тернополь;168
Винница;168
Волынская;168
Закарпатье;168
Запорожье;168
Житомир;168
Бор-эль-Джедид;169
Бизерта;169
Габес;169
Гафса;169
Джендуба;169
Кайруан;169
Кассерин;169
Кебили;169
Махдия;169
Мануба;169
Меденин;169
Монастир;169
Набуль;169
Сфакс;169
Сиди-Бу-Зид;169
Сильяна;169
Сус;169
Татауин;169
Тозёр;169
Тунис;169
Загуан;169
Адана;170
Анкара;170
Анталья;170
Артвин;170
Балыкесир;170
Бурса;170
Чанаккале;170
Чорум;170
Денизли;170
Эскишехир;170
Газиантеп;170
Гебзе;170
Хатай;170
Ыспарта;170
Мерсин;170
Измир;170
Карабюк;170
Кастамону;170
Кайсери;170
Кыршехир;170
Конья;170
Кютахья;170
Маниса;170
Мугла;170
Османчик;170
Ризе;170
Сакарья;170
Самсун;170
Синоп;170
Сивас;170
Текирдаг;170
Трабзон;170
Анталия;170
Караман;170
Карс;170
Коджаэли;170
Невшехир;170
Орду;170
Осман;170
Ризе;170
Токат;170
Ашхабад;171
Ахал;171
Балкан;171
Дашогуз;171
Лебап;171
Мары;171
Банадир;172
Гальгудуд;172
Хиран;172
Средняя Джубба;172
Нижняя Джубба;172
Нижняя Шабелле;172
Средняя Шабелле;172
Бай;172
Бакул;172
Гедо;172
Мудуг;172
Нугаль;172
Бари;172
Сул;172
Северный;172
Восточный;172
Южный;172
Центральный;172
Южный;172
Южный;172
Южный;172
Южный;172
Южный;172
Южный;172
Южный;172
Южный;172
Южный;172
Южный;172
Южный;172
Южный;172
Ама;173
Ватула;173
Валлеа;173
Вила;173
Острова;173
Торба;173
Санма;173
Шефа;173
Тафеа;173
Буэнос-Айрес;174
Аргентина;174
Кордова;174
Санта-Фе;174
Мендоса;174
Тукуман;174
Корриентес;174
Сальта;174
Мисьонес;174
Чако;174
Чубут;174
Рио-Негро;174
Санта-Крус;174
Сакатепекес;174
Энтре-Риос;174
Формоса;174
Ла-Пампа;174
Жужуй;174
Неукен;174
Аттика;175
Кикладес;175
Додеканес;175
Фтиотида;175
Фокида;175
Ахея;175
Илия;175
Коринфия;175
Арголида;175
Арджирополи;175
Аркадия;175
Беотия;175
Эвбея;175
Эвритания;175
Кардица;175
Лариса;175
Магнисия;175
Трикала;175
Фессалоники;175
Халкидики;175
Иматия;175
Килкис;175
Пелла;175
Пиерия;175
Серес;175
Артa;175
Янина;175
Превеза;175
Теспротия;175
Гревена;175
Касторья;175
Козани;175
Флорина;175
Ретимнон;175
Ханья;175
Ласити;175
Ираклион;175
Абха;175
Лава;176
Белград;176
Будва;176
Херцег-Нови;176
Котор;176
Никшич;176
Подгорица;176
Цетине;176
Аа;176
Лава;176
Национальный;176
Кингстаун;176
Апис;176
Канберра;176
Белград;176
Белград;176
Ланка;176
Ланка;176
Ланка;176
Ланка;176
Ланка;176
Ланка;176
Ланка;176
Ланка;176
Ланка;176
Ланка;176
Ланка;176
Ланка;176
Бухарская область;177
Джизакская область;177
Каракалпакстан;177
Кашкадарьинская область;177
Навоийская область;177
Андижанская область;177
Самаркандская область;177
Сырдарьинская область;177
Ташкент;177
Ташкентская область;177
Сурхандарьинская область;177
Ферганская область;177
Хорезмская область;177
Бали;178
Бантен;178
Бенкулу;178
Джокьякарта;178
Горонтало;178
Джамби;178
Западная Ява;178
Центральная Ява;178
Восточная Ява;178
Западный Калимантан;178
Центральный Калимантан;178
Северный Калимантан;178
Южный Калимантан;178
Восточный Калимантан;178
Западные Малые Зондские острова;178
Восточные Малые Зондские острова;178
Малуку;178
Северное Малуку;178
Западная Папуа;178
Папуа;178
Риау;178
Западное Сулавеси;178
Южное Сулавеси;178
Юго-Восточное Сулавеси;178
Центральное Сулавеси;178
Северное Сулавеси;178
Западная Суматра;178
Северная Суматра;178
Южная Суматра;178
Лампунг;178
Ачех;178
Ханой;179
Хошимин;179
Дананг;179
Хайфон;179
Кантхо;179
Анзянг;179
Бакзянг;179
Баккан;179
Бакльеу;179
Бакнинь;179
Бенче;179
Биньдинь;179
Биньзыонг;179
Биньфыок;179
Биньтхуан;179
Камау;179
Каобанг;179
Даклак;179
Дакнонг;179
Дьенбьен;179
Донгнай;179
Донгтхап;179
Зялай;179
Хазянг;179
Хайзыонг;179
Ханам;179
Хатинь;179
Хаузянг;179
Хоабинь;179
Хунгйен;179
Кханьхоа;179
Кьензянг;179
Контум;179
Лайтяу;179
Ламдонг;179
Лангшон;179
Лаокай;179
Лонган;179
Намдинь;179
Нгеан;179
Ниньбинь;179
Ниньтхуан;179
Футо;179
Фуйен;179
Куангбинь;179
Куангнам;179
Куангнгай;179
Куангнинь;179
Куангчи;179
Шокчанг;179
Шонла;179
Тэйнинь;179
Тхайбинь;179
Тхайнгуен;179
Тханьхоа;179
Тхыатхьен-Хюэ;179
Тьензянг;179
Чавинь;179
Туенкуанг;179
Виньлонг;179
Виньфук;179
Вунгтау;179
Йенбай;179
Йемен;180
Аден;180
Амран;180
Абиян;180
Дамар;180
Эль-Дали;180
Эль-Бейда;180
Эль-Ходейда;180
Эль-Джауф;180
Эль-Махра;180
Хадрамаут;180
Хаджджа;180
Ибб;180
Лахдж;180
Маариб;180
Саада;180
Сана;180
Сана;180
Шабва;180
Таиз;180
Замбия;181
Центральный;181
Коппербелт;181
Восточный;181
Луапула;181
Лусака;181
Мушинга;181
Северный;181
Северо-Западный;181
Южный;181
Западный;181
Маноника;181
Макапа;181

Центральный;182
Восточный;182
Южный;182
Матабелеленд-Север;182
Матабелеленд-Юг;182
Мидлендс;182
Хараре;182
Машоналенд-Восток;182
Машоналенд-Центр;182
Машоналенд-Запад;182
Маникаленд;182
Кайфун;183
Маа;183
Маа;183
Маа;183
Маа;183
Оса;183
Оса;183
Эль-Хамра;183
Эль-Хаур;183
Ад-Дайиан;183
Умм-Салал;183
Доха;183
Эр-Райян;183
Эль-Вакра;183
Малайзия;184
Джохор;184
Кедах;184
Келантан;184
Мелака;184
Негери-Сембилан;184
Паханг;184
Перак;184
Перлис;184
Пулау-Пинанг;184
Сабах;184
Саравак;184
Селангор;184
Теренггану;184
Федеральная территория Куала-Лумпур;184
Федеральная территория Путраджая;184
Федеральная территория Лабуан;184
Мальдивы;185
Атолл Адаалу;185
Атолл Фаафу;185
Атолл Кхат;185
Атолл Гафула;185
Атолл Мидху;185
Атолл Каафу;185
Атолл Лааму;185
Атолл Нукума;185
Атолл Нукума;185
Атолл Нукума;185
Атолл Нукума;185
Атолл Нукума;185
Атолл Нукума;185
Атолл Нукума;185
Атолл Нукума;185
Атолл Нукума;185
Атолл Нукума;185
Атолл Нукума;185
Атолл Нукума;185
Атолл Нукума;185
Монако;186
Фонвьей;186
Ла-Кондамин;186
Монте-Карло;186
Монголия;187
Улан-Батор;187
Архангай;187
Баян-Улгий;187
Баянхонгор;187
Булган;187
Говь-Алтай;187
Говь-Сумбэр;187
Дорнод;187
Дорноговь;187
Дундговь;187
Завхан;187
Хэнтий;187
Ховд;187
Хувсгел;187
Сэлэнгэ;187
Сэлэнгэ;187
Сухэ-Батор;187
Дархан-Уул;187
Дархан-Уул;187
Астана;188
Алматы;188
Атырауская область;188
Карагандинская область;188
Костанайская область;188
Кызылординская область;188
Павлодарская область;188
Восточно-Казахстанская область;188
Западно-Казахстанская область;188
Жамбылская область;188
Южно-Казахстанская область;188
Северо-Казахстанская область;188
Мангистауская область;188
Алматинская область;188
Акмолинская область;188
Акмолинская область;188
Багдад;189
Найнава;189
Басра;189
Дияла;189
Карбала;189
Васит;189
Анбар;189
Бабиль;189
Ди-Кар;189
Дохук;189
Эрбил;189
Майсан;189
Мутанна;189
Наджаф;189
Сулеймания;189
Дарфуру;190
Джазира;190
Нильская;190
Кассала;190
Хартум;190
Белый Нил;190
Голубой Нил;190
Сеннар;190
Красное море;190
Красное море;190
Красное море;190
Красное море;190
Красное море;190
Красное море;190
Красное море;190
Красное море;190
Южный Кордофан;190
Северный Кордофан;190
Западный Кордофан;190
Сурби;190
Хартум;190
Хартум;190
Хартум;190
Хартум;190
Хартум;190
Хартум;190
Хартум;190
Але;191
Ад-Дака;191
Кассала;191
Западный;191
Южный;191
Северный;191
Северный;191
Северный;191
Северный;191
Северный;191
Северный;191
Северный;191
Северный;191
Северный;191
Северный;191
Западный;191
Западный;191
Западный;191
Западный;191
Восточный;191
Восточный;191
Восточный;191
Восточный;191
Восточный;191
Восточный;191
Восточный;191
Восточный;191
Восточный;191
Южный;191
Южный;191
Южный;191
Южный;191
Южный;191
Южный;191
Южный;191
Южный;191
Южный;191
Массачусетс;192
Вашингтон;192
Техас;192
Нью-Йорк;192
Калифорния;192
Флорида;192
Огайо;192
Иллинойс;192
Пенсильвания;192
Мичиган;192
Джорджия;192
Северная Каролина;192
Виргиния;192
Теннесси;192
Миссури;192
Мэриленд;192
Индиана;192
Аризона;192
Колорадо;192
Миннесота;192
Висконсин;192
Массачусетс;192
Орегон;192
Кентукки;192
Луизиана;192
Коннектикут;192
Оклахома;192
Южная Каролина;192
Алабама;192
Юта;192
Арканзас;192
Невада;192
Канзас;192
Миссисипи;192
Нью-Мексико;192
Айдахо;192
Небраска;192
Западная Виргиния;192
Аляска;192
Монтана;192
Вайоминг;192
Делавэр;192
Южная Дакота;192
Северная Дакота;192
Гавайи;192
Вермонт;192
Род-Айленд;192
Нью-Гэмпшир;192
Мэн;192
Берн;193
Ааргау;193
Базель-Штадт;193
Базель-Ланд;193
Фрибур;193
Женева;193
Гларус;193
Граубюнден;193
Юра;193
Люцерн;193
Невшатель;193
Нидвальден;193
Обвальден;193
Санкт-Галлен;193
Шаффхаузен;193
Швиц;193
Золотурн;193
Тичино;193
Тургау;193
Ури;193
Вале;193
Во;193
Цуг;193
Цюрих;193
Кейп-Верде;194
Атолл Бикини;194
Атолл Кум;194
Буэнос-Айрес;194
Аргентина;194
Кордова;194
Санта-Фе;194
Мендоса;194
Тукуман;194
Корриентес;194
Сальта;194
Мисьонес;194
Чако;194
Чубут;194
Рио-Негро;194
Санта-Крус;194
Энтре-Риос;194
Формоса;194
Ла-Пампа;194
Жужуй;194
Неукен;194
